text,score,sentiment 
miss cr feel like going back ca nt emo_neg,-2.7692382977637973,-2
hnn look fluffy emo_neg,-1.7798136635248312,-1
miss u bad emo_neg,-1.534180234574361,-1
wan na watch emo_neg maybe comeback show korea japan wan na visit country,-3.1581120388596315,-2
saad emo_neg,-1.1215854085596515,-1
want emo_neg,-1.2067072842175617,-1
ice cream available emo_neg,-1.8109513822843284,-1
sorry could schedule change emo_neg,-2.0478007861869987,-2
wow right done school short internet decides act like bitch emo_neg,-3.16082188290436,-2
nobody care optimisation emo_neg,-1.7962989843298391,-1
please nt ask upvotes emo_neg,-1.969123589733501,-1
rain emo_neg,-1.150875545972443,-1
want follow emo_neg,-1.5514530122319306,-1
sonii kahaa u tweet u make lonely emo_neg,-2.256616296670385,-2
full shaved emo_neg,-1.4987176932110249,-1
welcome aw emo_neg go back next month rn tryna get healthy,-3.144592625100667,-2
dont get ur hope v high bc might real tho emo_neg,-3.0230950933152236,-2
emo_posemo_pos okay,-1.4131077056017125,-1
emo_neg least freezing outside right,-2.046561727371621,-2
know fml emo_neg,-1.474182837057743,-1
ohh suck emo_neg hand jacket way warm making sleepy,-2.8508221095351898,-2
stop cyber bullying emo_neg,-1.7835161333558798,-1
isco emo_neg,-1.1248589694285935,-1
already miss old emo_neg,-1.7944625735459812,-1
never talk racial issue emo_neg,-2.040196738669541,-2
house scary af night emo_neg,-2.060913193060968,-2
need holiday emo_neg,-1.505768779272158,-1
irene emo_neg,-1.117606391946805,-1
miss living hall emo_pos,-1.931767669837076,-1
ca nt open emo_neg stockholm,-1.952736439575271,-1
life remember one time year ago changed avi lost follower lool emo_neg,-3.2904762813592487,-2
thanks bunch emo_neg hope get training among hopefully find something,-2.974917609163642,-2
far away emo_neg,-1.5178761571103951,-1
plan looking like girl issue may stop play emo_neg,-2.85602784748428,-2
hungry emo_neg,-1.1379530600628665,-1
sob really sweet busier next week onwards idk find time ol anymore emo_neg,-3.432882413348864,-2
sure pure coincidence done nothing play imac since apple music launched gt emo_neg,-3.460271423878972,-2
wish gram lived nearer emo_neg going travel see,-2.6267061813824224,-2
nt play song emo_neg,-1.7738135001296182,-1
sorry always changing layout emo_neg,-2.011414147224483,-2
fuuck jesus gt emo_neg,-1.7755120891654756,-1
team gishwhes excluded unless find someone else emo_neg,-2.6611474026089392,-2
c looked happy banana sock emo_neg,-2.054687818857146,-2
upset something wrong emo_neg,-1.8111112041820527,-1
angelica really pulled going college idaho card emo_neg hate,-2.8155304103704815,-2
hand hurt emo_neg got sick movement lmao,-2.468213531363018,-2
ugh emo_neg thought,-1.5235338840981942,-1
fine emo_neg,-1.1301360051737124,-1
frou nt bad thing neither vaccine good thing emo_neg learn get much information,-3.172819807499942,-2
want armor piece better legendary emo_neg,-2.2382914185608858,-2
cash emo_neg forgot take bank card much effort trip,-2.830754220909291,-2
difference emo_neg,-1.117606391946805,-1
miss dog emo_neg,-1.4880923650884403,-1
miss bestfriend emo_neg,-1.467866411022383,-1
nt emo_neg try catch,-1.7444479987284225,-1
nat deactivate emo_neg,-1.4953476863508202,-1
feel heart brake emo_neg tea morning make grumpy rest day hahaha x,-3.1523909489372075,-2
wrecking head night trying make decision sleep amp know say nope still confused emo_neg gahh,-3.69508006969088,-2
terible headache emo_neg,-1.4955275580296117,-1
sunggyu fell stage emo_neg,-1.8073380245428907,-1
aww kiligs ty emo_neg,-1.7818787941818512,-1
mean going tweet anything whole week emo_neg,-2.498020464629837,-2
im jealous always planned go together emo_neg,-2.4507058092716383,-2
im feeling weaker year want shravan maas though emo_neg,-2.7848574210873944,-2
look tired hope get rest emo_neg,-2.294181975021897,-2
babe infront tv stoop emo_neg,-2.050733047907494,-2
na giguilty akoo emo_pos imveryverysorry mistake,-2.388627680086122,-2
missing movie much emo_neg hard find cd,-2.4654931023952784,-2
need answer emo_neg,-1.4936964374492356,-1
look really good nt get greyed basename path one colour emo_neg using one dark amp tomorrow night theme,-3.895156505119672,-2
welcome shane nt online session emo_neg,-2.221769076137494,-2
good man shame longer cigar though emo_neg,-2.4709621914400106,-2
speaker full volume emo_neg,-1.7923987317039711,-1
sad emo_neg,-1.1895144757645912,-1
tired work morning emo_neg,-1.821828932143161,-1
problem emo_neg,-1.1301360051737124,-1
find cute anyways emo_neg,-1.7892707464851632,-1
offered promethazine zopiclone sleep addition quetiapine modified paid prescription emo_neg,-3.0125876016346584,-2
heart hurt emo_pos,-1.7296506806731355,-1
greska mean mistake macedonian checked similar slovak emo_neg,-2.6701826575203964,-2
want go dancing something someone pls taking hiking emo_neg,-2.7962206071607643,-2
certainly theme issue tested range device different browser emo_neg,-2.8655806748873216,-2
emo_neg zokay russian accent,-1.7977686698372226,-1
sad nt manage get ticket emo_neg,-2.208358794412897,-2
super traffic soo scared emo_neg,-2.0613250082402748,-2
hour travel time ugh emo_neg,-2.054541838203848,-2
bbut favorite thing gintama shinsengumi special chapter emo_neg,-2.6717726646739184,-2
fuck andy gt emo_neg,-1.7791102525559872,-1
ya got ta like emo_neg crapple agrees android ftw phandroid,-2.975512668475894,-2
hay emo_neg,-1.132353519642096,-1
emo_neg tline totally without weird mean used see u time go online barely see u,-3.278836949935873,-2
ohh emo_neg people bc orchestra camp bout ppl stuck together hour everyday rehearsal,-3.4704311863326214,-2
bittersweetness emo_neg,-1.1124152732025274,-1
eunji emo_neg pretty,-1.4941271309635185,-1
done first week work already got work weekend emo_neg,-2.62465963515822,-2
bakit facebook emo_neg,-1.5005405811538464,-1
omg miss emo_neg,-1.534180234574361,-1
damn emo_neg hope u feel better soon,-2.3018781851711005,-2
yesterday follow dm got neither emo_neg,-2.264178683306976,-2
follow emo_neg,-1.1863059857311131,-1
ehdar pegea panga dosto emo_neg open link nd read news,-3.0225303698072006,-2
please follow emo_neg waiting follow back emo_neg please follow back retweet reply emo_neg,-2.4589863590232985,-2
oh dear emo_neg,-1.507823412233333,-1
u greet birthday emo_neg even dmed u emo_neg,-2.094608886263782,-2
added video playlist short talk last day beach emo_neg,-2.8273713523621065,-2
oh emo_neg someone close maybe help sort nt tell though xd offer,-3.2973602837325884,-2
due rain show morning cancelled sorry made trip canceled last minute boo rain emo_neg,-3.3875939049685906,-2
yay alreaddyy emo_neg,-1.495780867584357,-1
looking fun snapchat luceleva21 snapchat kikgirl porno nude omegle countrymusic sexysasunday emo_neg,-3.1458185728919474,-2
naeun emo_neg body goal emo_neg,-1.85624464310792,-1
want healthy happy nt know gon na make emo_neg,-2.791029394058252,-2
wont fun im sick emo_neg,-2.0586016646868543,-2
need special medicine son kidney ca nt afford bought printer ink last week emo_neg,-3.5284320296003253,-2
everywhere emo_neg,-1.1301360051737124,-1
shame really enjoyed tweet emo_neg bullying ashamed ihatesomepeople,-2.6497038530079675,-2
mean low limit table xd emo_neg,-2.276327968225534,-2
city madrid emo_neg,-1.5101362703428869,-1
try way brain hardwired always feel like nt enough emo_neg,-2.9354195165183863,-2
canadian family best dinner holiday last night well done enjoyed holiday emo_neg,-3.0584026326515046,-2
got acne day really disgusting emo_neg,-2.2288653959562787,-2
want emo_neg make emo_neg gulo tho emo_neg kandekjs go school still pas wan na cry hahahah,-3.601754986306237,-2
back home emo_neg rize meydan,-2.0055543135313507,-2
experienced hell fcking day crei emo_neg internet stable free fb connection tv dormmates emo_neg,-3.493511094832291,-2
pre ordered bo3 got beta activation code went cod website redeem say invalid help emo_neg,-3.720325547302553,-2
pls emo_neg,-1.1528849007032915,-1
wag hopia please emo_neg zayniscomingbackonjuly26,-1.9943513916026057,-1
feel campaign coming although certain editor revealed allergic cat boo emo_neg,-3.1690077816835567,-2
city shit emo_neg,-1.5160646469053949,-1
bad headache right trip emo_neg,-2.0578513709716852,-2
extension emo_neg,-1.1124152732025274,-1
need talk someone rightnow emo_neg,-2.0256852024368883,-2
btu nt give u blaine karaoke emo_neg,-2.1999985984428245,-2
need get photo taken licence weekend rly bad acne along chin forehead emo_neg,-3.4418686376290752,-2
nt emo_neg,-1.2610758418756804,-1
right time get sick emo_neg,-2.0731119354634697,-2
want go back apb college emo_neg,-2.2249078495298487,-2
free follows mbf need mutuals kpop account hahahaokay emo_neg,-2.8329121631180305,-2
full hope basara capcom release pc emo_neg,-2.4692216091250554,-2
stomach hurt emo_neg,-1.5093235295548575,-1
url new web site design easy use emo_neg,-2.6731833236102336,-2
cute emo_neg,-1.1582475500071892,-1
sunggyu back emo_neg wonder okay emo_neg,-2.099901371552929,-2
london rain emo_neg booking one hope nt hear horrible grumbling migrant activity gross,-3.4009957357387384,-2
c nt know c daddy nt know gt emo_neg,-2.0212248702899664,-2
feel girl emo_neg,-1.5169423120881511,-1
three hour left emo_neg,-1.8069731534412363,-1
fair already front row legit back stadium emo_neg,-2.6555615047635355,-2
mean australia emo_neg,-1.4868809871910744,-1
lt lt awsme song lt emo_posemo_pos,-1.7844416886545524,-1
mum stop picking clothes please emo_neg,-2.2370015196099624,-2
go sleep nt stay entire thing u tmw uwu well younger jinki older taems one emo_neg gifs,-3.7808780169008185,-2
love emo_neg,-1.1967623394691758,-1
fish dying feel like cry emo_neg,-2.2356523835548168,-2
news cambridge emo_neg,-1.4892209454395626,-1
hey found viathe retweet brilliant cyprus awful wet weather emo_neg,-3.020623728869336,-2
lunch like real construction worker emo_neg,-2.2554933516916247,-2
saw tweet saying going emo_neg damn cant see take picture want see amazing view,-3.4339720508822187,-2
please come back love much lt emo_neg zayncomebackto1d zayniscomingbackonjuly26 zayniscomingback,-2.965871082886411,-2
miss senior year emo_neg,-1.7433500791133412,-1
spazzing everything soobin dance emo_neg,-2.051760052593499,-2
hot emo_neg summer,-1.5116255752986032,-1
unmarried floating around tl nt need kind pressure right emo_neg,-2.951023264002927,-2
winter boot emo_neg,-1.4988474538620158,-1
feel like lifetime finish day emo_neg party time xx,-2.799706338386401,-2
add kik hiondsheings58543 kik hornykik photo kikmenow french sabadodeganarseguidores sexdate emo_neg,-2.9817325609320062,-2
miss emo_neg,-1.2147672105922358,-1
really nt like demi new video emo_neg,-2.404043431857247,-2
junjou junjou romantica emo_neg,-1.3934901865527038,-1
rly sad rush last time would see everyone emo_neg,-2.821665308331065,-2
could never go ever seeing cruel emo_neg,-2.4578734550078205,-2
privilege get mixtape emo_neg please sign forehead emo_neg,-2.471530614374879,-2
hey girl must google plus ca nt convince hang emo_neg,-2.9516285245237377,-2
need good taco place europe emo_neg,-2.2399156303532077,-2
shaylan made call made miss emo_neg,-1.9177363614783216,-1
blue one still look light emo_neg,-2.2538278146556983,-2
love u emo_neg,-1.1967623394691758,-1
aww baby ylona emo_neg aww dream team,-2.216232376163545,-2
via emo_neg,-1.132353519642096,-1
going follow nah im waitting emo_neg notanapology,-2.432514697788701,-2
noon live like ouh different timing emo_neg,-2.4473618966036805,-2
got pay tax man emo_neg,-2.031972776493034,-2
ohh miss emo_neg,-1.4813436513470242,-1
impossible sir nm change order one term emo_neg,-2.6542924320951635,-2
apology encanta vale osea bea emo_neg,-2.286622398426026,-2
love much follow please follow please emo_neg x15.350,-2.403901919617806,-2
get ready work like min emo_neg,-2.2449191229444203,-2
missing best friend emo_neg,-1.8180741247463768,-1
emo_neg,-1.0,-1
dj derek trending horrible reason emo_neg hope found safe well,-3.010171883902257,-2
aww shit net low emo_neg,-2.0497609234079968,-2
sad news sorry last season emo_neg,-2.272708690010965,-2
love much follow please follow please emo_neg x15.349,-2.403901919617806,-2
nt score first emo_neg,-1.7220194070326875,-1
emo_neg,-1.0,-1
hug baek tight emo_neg,-1.7871031997984768,-1
hahah dunwan keep also suan le ba haiz seeing everyone otw rn emo_neg,-3.4727747249484606,-2
dont trade trade harry sorry one emo_neg,-1.982747504542224,-1
miss venice emo_neg,-1.4330331821791935,-1
week work going far quick emo_neg,-2.270937041491306,-2
love much follow please follow please emo_neg x15.348,-2.403901919617806,-2
may look strong hey emo_neg,-2.0518476522182407,-2
really wish d.c w friend rn emo_neg,-2.062773112481632,-2
hate adult sometimes emo_neg,-1.7907819739021504,-1
love much follow please follow please emo_neg x15.347,-2.403901919617806,-2
one tree hill make cry lot,-2.3883506571392585,-2
com insonia emo_neg,-1.4939797476624552,-1
know feel emo_neg,-1.5490684079248318,-1
love much follow please follow please emo_neg x15.346,-2.403901919617806,-2
craving pizza emo_neg,-1.5056923127618054,-1
sad view emo_neg,-1.487331902665317,-1
listening rick ross feeling like balling knowing damn well wallet hella empty emo_neg,-3.4348421843764507,-2
miss already emo_neg,-1.5259243885394542,-1
oh god one worst heartbreaking episode ever hated emo_neg,-2.8304187519854644,-2
love much follow please follow please emo_neg x15.345,-2.403901919617806,-2
sure esp ppl talking crap millie gt emo_neg go straight fb pageemo_pos,-3.3136718008054924,-2
u care emo_neg make diff,-1.7747865473709359,-1
persona normal one preferred golden one though lot new scene emo_neg,-2.9963888426635386,-2
could emo_neg drive pas advert everyday going work determination rosebury familyhome,-3.1420010609671944,-2
give chance daw emo_neg,-1.7900160250711197,-1
love much follow please follow please emo_neg x15.344,-2.403901919617806,-2
sleep better tonight emo_neg,-1.8182080785319632,-1
emo_neg ok,-1.1528849007032915,-1
really code monkey emo_neg,-1.766096111014587,-1
yea guess emo_neg,-1.4929596553470137,-1
love much follow please follow please emo_neg x15.343,-2.403901919617806,-2
aww sweetie emo_neg erica busy cant reply everyone try worry,-3.007594373135087,-2
istg wan na lick jackson emo_neg nsbzhdnxndamal,-2.432717766793113,-2
love much follow please follow please emo_neg x15.342,-2.403901919617806,-2
today damn slow emo_neg checked time later sigh,-2.6679446644740095,-2
cute emo_neg,-1.1582475500071892,-1
emo_neg hope work better way,-2.078404297372708,-2
love much follow please follow please emo_neg x15.341,-2.403901919617806,-2
certain group fandom na mahilig mambully emo_neg bakit,-2.65316458700709,-2
missed someone come ill emo_neg,-2.0635846857106395,-2
mtaani tunaita pussy viazi choma still get laid emo_neg,-2.800770502717631,-2
benzema celebrated quite well nt know make seems pretty happy emo_neg,-3.105770752281804,-2
since like still tired emo_neg body need stop jerk,-2.817953030782892,-2
someone talk miss emo_neg,-1.813549622776602,-1
lah ca nt even watch youtube video miss fast internet emo_neg weird though,-3.3991410799828685,-2
black magic emo_neg,-1.4941271309635185,-1
cat emo_neg,-1.1395645382038984,-1
forgot nt like people sorry emo_neg,-2.2503061320254414,-2
ate menille need youu emo_neg,-2.0314335594690087,-2
love much follow please follow please emo_neg x15.340,-2.403901919617806,-2
already sold like week ago emo_neg,-2.270620134314402,-2
ca nt find kam twitter wan na greet happy birthday emo_neg help mee please,-3.5202264361642603,-2
serious emo_neg,-1.1248589694285935,-1
diz personal account also fan acc link bioo emo_neg ay taray yumuyoutuber,-3.331359420670432,-2
getting older baby emo_neg,-1.8037985583562688,-1
love much follow please follow please emo_neg x15.339,-2.403901919617806,-2
two month im still hurting emo_neg,-2.2526237186661286,-2
know life want see picture emo_neg parijat sad willmissyouparijat,-2.7849075201374456,-2
kinda emo_neg thank ill def th,-2.286403476647438,-2
r older woman hot emo_neg,-1.8084435621867958,-1
set great anyone abroad jolly wo nt needing one scotland emo_neg,-3.1027725683081515,-2
get better soon emo_neg,-1.8170876249785548,-1
love much follow please follow please emo_neg x15.338,-2.403901919617806,-2
craving mcnuggets emo_neg,-1.4955275580296117,-1
really sorry hear sophie emo_neg certainly pas feedback product development team,-3.1472327217584466,-2
one year later nt even met emo_neg,-2.439901977466397,-2
idea emo_neg,-1.1343718918532968,-1
stop cant go emo_posemo_pos,-1.984424123798676,-1
could nt find caramello koala got caramello bar emo_neg,-2.342528361845587,-2
offer mixtape talk emo_neg suckmejimin,-2.0446789584013576,-2
love much follow please follow please emo_neg x15.337,-2.403901919617806,-2
true emo_neg,-1.1464008493768385,-1
emo_neg,-1.0,-1
sucky saturday emo_neg,-1.4929596553470137,-1
im dying laughter bc dad keep playing pou changing voice emo_neg,-3.162202174297676,-2
ppl hear goddamn dog barking seriously wish dog would drop dead gt emo_neg,-3.2085480521488523,-2
bae weather nje blast miss hun dbn miss bruh emo_neg,-2.858551680240982,-2
wan na go back dream buying load clothes woke emo_neg,-2.9742934824880143,-2
love much follow please follow please emo_neg x15.336,-2.403901919617806,-2
try hardest cope u emo_neg,-1.7911155784083168,-1
love much follow please follow please emo_neg x15.335,-2.403901919617806,-2
still nt manage message though neutral,-2.351824351954695,-2
nt tease emo_neg,-1.4019221402790374,-1
decided stop supporting others find answer pledge get paid supporting pay back sorry emo_neg,-3.3060160461280272,-2
ya realized emo_neg check viber mwah,-2.2803006780663098,-2
insurance co writing car emo_neg anyone got big estate sale,-3.0087808422713307,-2
nice see family member close miss emo_neg,-2.4642151904879315,-2
met crush lansi way emo_neg,-2.042129914034321,-2
love much follow please follow please emo_neg x15.334,-2.403901919617806,-2
emotional morning saying bye best friend emo_neg reading end book hp emo_neg waah sad,-3.4981309512420826,-2
jealous want miami emo_neg,-1.7528344043565944,-1
emo_neg vandag long month kgola neng eintlik,-2.4735327851927544,-2
sorry cant hope emo_neg,-1.829882093931937,-1
omg emo_neg wish coming spain emo_neg,-2.1127570940815463,-2
snapchat lisaherring19 snapchat snapchatme porn like4like skype repost hotgirls emo_neg,-2.8380438800163352,-2
love much follow please follow please emo_neg x15.33,-2.403901919617806,-2
last day twitter neutral,-1.955976887460417,-1
whaat whyy emo_neg,-1.4996700694847849,-1
ok went check lucky shes passed away emo_neg best magpie ever came across rip lucky x,-3.5164394491624007,-2
still emo_neg,-1.1914215375844628,-1
miss team na coach training emo_neg,-2.2214953750675823,-2
adorable like cute marshmallow u wan na hug eat bc cute chswiyfxcskcalum love much emo_neg,-3.324081318699105,-2
need emo_neg,-1.1863059857311131,-1
nvm lem quiet eat foof emo_neg,-2.279840541369192,-2
love much follow please follow please emo_neg x15.332,-2.403901919617806,-2
casillas emo_neg manchester city v real madrid starting xi rmtour2015,-2.8560959376994823,-2
dream around table eating something heavy day came burst song happen irl emo_neg,-3.4620578640349806,-2
horrible emo_neg,-1.132353519642096,-1
egg water blooper awhile ago huhuhuhu grabe di ko natake emo_neg,-3.1899617728636342,-2
dublin emo_neg sorry know feel thing sorta happened,-2.623454715369122,-2
thought true stop playing feeling guy emo_neg zayniscomingbackonjuly26,-2.696882913902898,-2
sorry inactive emo_neg,-1.4831332871087572,-1
unfriend emo_neg lt greysonchance,-1.7843630857646582,-1
know emo_neg disappointed,-1.4805348310392763,-1
didnt money time emo_neg would,-2.0604041975399925,-2
could pick sandwich emo_neg,-1.78931670848303,-1
lol time mean emo_neg time,-1.7669909191060746,-1
money belle sebastian ticket sale absolutely kill emo_neg,-2.6783973098935645,-2
rude emo_neg,-1.132353519642096,-1
seriously amazing jealous never first fan emo_neg haha,-2.692992948840039,-2
feel rewatched yesterday ep s4 def worst sers emo_neg,-2.8394449389068503,-2
trying past two hour nothing emo_neg,-2.2837313026259856,-2
heartbreaking emo_neg,-1.117606391946805,-1
got home got ol ugh outdated af emo_neg,-2.4577931567512783,-2
two hour still near m4 trip abandoned emo_neg,-2.6537791979990173,-2
wtf wrong people shooting movie theater smh damn people cant even live good life emo_neg,-3.5560804310440592,-2
tomorrow sunday emo_neg,-1.5078169192386577,-1
guy stop please emo_neg zayniscomingbackonjuly26,-2.058328582317904,-2
ya emo_neg,-1.1379530600628665,-1
rain nt even feel like friday gt emo_neg,-2.6468854159976014,-2
ekk giriboy emo_neg,-1.4939797476624552,-1
oh emo_neg hope lovely time though danni,-2.443840808419969,-2
emo_neg ohh need,-1.5004514337330692,-1
stop emo_neg,-1.1582475500071892,-1
still nt want harriet leave though emo_neg,-2.401877982659809,-2
gegu want space gray iphone emo_neg,-2.242412926814408,-2
sad truth meh emo_neg tbt emo_neg,-2.076921055195172,-2
love much follow please follow please emo_neg x15.331,-2.403901919617806,-2
look like gon na long night good thing far roof emo_neg,-3.150957963874848,-2
emo_neg get u nice lil gf,-2.0274201761038384,-2
really nt want see emo_neg,-2.0782482455175857,-2
emo_neg wish could sweet,-1.7942231712936292,-1
going indian politics every one blaming year still representing school life emo_neg,-3.2766482117051514,-2
corbyn must understand labour new member change party fortune yet another rant woman emo_neg,-3.6074818818911965,-2
baby emo_neg,-1.1621431235363473,-1
icecream leeds emo_neg,-1.4941271309635185,-1
omg happened emo_neg,-1.5229391978827749,-1
miss cutie ry emo_neg,-1.7344103154208526,-1
last full day london emo_neg,-2.052191844353211,-2
oh used love dj derek hope okay emo_neg,-2.648500049105761,-2
emo_neg already planning lfccw hope meet guest,-2.4622702497010542,-2
feel like nt twitter like emo_neg,-1.967782476262533,-1
america good ontheroadagain2015 tour four song performed emo_neg,-2.6544125870576027,-2
hate weekend mean work emo_neg,-2.075780262310204,-2
follow emo_neg,-1.1863059857311131,-1
miss everything emo_neg,-1.491029161592778,-1
halaang emo_neg done cry,-1.7851045199091058,-1
recieved order morning flip flop emo_neg hopefully forgotten,-2.6758189999904207,-2
trying use twitter account caesarspalace socialrewards say account nt meet requirement damn twitter emo_neg,-3.1570177020971797,-2
emo_neg gon na running cali woe,-2.241595264907488,-2
cant believe missed follow spree today emo_neg,-2.4735870143232632,-2
lol job since realized many fuckboys world emo_neg,-2.6724617307775107,-2
love much follow please follow please emo_neg x15.330,-2.403901919617806,-2
delivery chrompet emo_neg,-1.4953476863508202,-1
get sick easily weather change emo_neg hot cold immune system weak,-3.1538728689813094,-2
need lush bathtub emo_neg,-1.7580787149941064,-1
great got php5mysql libmysqlclientdev sync broke dev server emo_neg,-2.8334413253968567,-2
wish could join emo_neg,-1.7831261449029472,-1
miss pleasanton friend emo_neg,-1.7441870216322481,-1
wala load e emo_neg try ko text u later,-2.492612248811485,-2
love much follow please follow please emo_neg x15.329,-2.403901919617806,-2
definitely lucky heard quickly way early nightmare everyone emo_neg,-2.853840501364577,-2
megan fell asleep already emo_neg,-2.04560954015212,-2
miss mom emo_neg,-1.4880923650884403,-1
heed emo_neg,-1.117606391946805,-1
love much follow please follow please emo_neg x15.328,-2.403901919617806,-2
gwss,-1.0,-1
see charade become day day living emo_neg,-2.2479917482516907,-2
know play one last time need one take home piano amp cant rest fml emo_neg,-3.5541552705988937,-2
love much follow please follow please emo_neg x15.327,-2.403901919617806,-2
scored work emo_neg,-1.4646387361616051,-1
yeah last time planning file police complaint much yelling switch place emo_neg,-3.2779434227305484,-2
contact whatsoever anybody emo_neg,-1.80240015508734,-1
yeah horrible nt emo_neg big hug amp mean lot x,-2.8267648875235682,-2
want pete wentz emo_neg,-1.7411074887810625,-1
yeah shogi took emo_neg blameshoghicp,-2.040111810838567,-2
met new kind people new classmate new set friend everything new dont find bestfriend emo_neg,-2.9234894124527653,-2
hey internet anyone trouble ordering fixedgearfrenzy day amp dispatch notice getting worried emo_neg,-3.4379368304712545,-2
theyre cute emo_neg,-1.48209369980745,-1
idea week say rip hat emo_neg,-2.2736698227408216,-2
hope shamuon right tokyo emo_neg,-2.01760585690905,-2
sent home allowed work broken toe emo_neg managed fuck horrendously jumping,-3.1596168788685945,-2
feeling u nt wan na leave someone open house emo_neg,-2.820060875142607,-2
love much follow please follow please emo_neg x15.326,-2.403901919617806,-2
hasb sm k message atty hain mujy sirf emo_neg,-2.6849008191509864,-2
keep waking nightmare emo_neg,-1.8035654486894983,-1
pls win emo_neg,-1.5213401346015851,-1
emo_neg work like time,-1.8415101907662967,-1
well nt etc emo_neg brum cyclerevolution,-2.1873810180546904,-2
dbn miss bruh emo_neg,-1.7483471423969994,-1
caanntt emo_neg,-1.1124152732025274,-1
oh dear lost payment last year amp wrote say account overdrawn tbf find complained emo_neg,-3.7066656355719982,-2
zayniscomingbackonjuly26 im cry hope zayn come back side nt want believe emo_neg,-3.2818412379370523,-2
damn give back emo_neg,-1.8152755074409392,-1
gone emo_neg hello offer free perfume sample giveaway site please check bio,-3.3101596197617607,-2
love much follow please follow please emo_neg x15.325,-2.403901919617806,-2
oh noess emo_neg,-1.4634429045758677,-1
finally watching last topgear episode hopefully wo nt end emo_neg,-2.9776635608976845,-2
thought worthy bridesmaid gt emo_neg,-2.025728182200413,-2
yeah emo_neg could nt find nh dentist,-2.42001036698172,-2
looking forward tomorrow gathering omg la sudden change emo_neg,-2.847363982683193,-2
love much follow please follow please emo_neg x15.324,-2.403901919617806,-2
yet another randomrestart randomreboot lumia windowsphone microsoft update addressing issue emo_neg,-3.1769725477600046,-2
lucky emo_neg feeling hungry nt wan na get bed either got ta wait,-3.4264303817105404,-2
kpop female solo ruined short male rappings emo_neg,-2.6853155392611763,-2
emo_neg,-1.0,-1
please sponsor u love emo_neg would mean much begging please notice u,-2.806524642177566,-2
yes mean stuck striker unless lvg play behind one emo_neg,-2.991131983437937,-2
fuuck emo_neg,-1.117606391946805,-1
helpp emo_neg u.s want order refurbished cintiq companion online card originates outside u.s,-3.1581276928479087,-2
finnick part final book emo_neg movie going sad askfinnick,-2.827517161370411,-2
inside closed container im scared emo_neg ca nt even touch emo_neg look hairy hahaha,-3.4354440223920304,-2
love much follow please follow please emo_neg x15.323,-2.403901919617806,-2
two day buried email emo_neg,-2.0284677874494506,-2
omaygad didnt know vic got surgery emo_neg amber emo_neg tt.tt,-2.649819710921769,-2
hope feel better emo_neg,-1.8253589429207973,-1
hyper today emo_neg,-1.4723376284188243,-1
la vega snapchat story sad want go back emo_neg,-2.8129755765300195,-2
love much follow please follow please emo_neg x15.322,-2.403901919617806,-2
hungry emo_neg,-1.1379530600628665,-1
hi imiss emo_neg,-1.4832240778234205,-1
love much follow please follow please emo_neg x15.321,-2.403901919617806,-2
love much follow please follow please emo_neg x15.320,-2.403901919617806,-2
feel bad lmao ohh wan na know felt louis first time met h emo_neg,-3.43796251291117,-2
know.for limited prepaid stuff emo_neg,-2.250570764412089,-2
thought today pizza day sadly none manager usually buy emo_neg,-2.9994043727071737,-2
love much follow please follow please emo_neg x15.319,-2.403901919617806,-2
want go grandma grandpa farm lot cow chicken sheep horse fruit vegetable emo_neg aww help,-3.6946931466083712,-2
bored puking delirious sleep emo_neg motilium pack shite use also grumpy gt emo_neg,-3.3430544173504537,-2
want busy moving house got ill still ill emo_neg,-2.4503898332175,-2
love much follow please follow please emo_neg x15.318,-2.403901919617806,-2
would terrible emo_neg,-1.5064870429920116,-1
im tired af need ignore bc schoolwork emo_neg,-2.648621950595921,-2
want taco emo_neg,-1.4529227087958254,-1
whats phoebe name shot ca nt find emo_neg,-2.598669676528523,-2
love much follow please follow please emo_neg x15.317,-2.403901919617806,-2
sorry emo_pos emo_neg block,-1.7880650255735897,-1
yes nt last year cycle massive puddle see huge pothole get stuck amp fall water emo_neg,-3.794237930582196,-2
time control emo_neg havent able emo_pos miss emo_pos,-2.3685981661707407,-2
love much follow please follow please emo_neg x15.316,-2.403901919617806,-2
nt followed yet emo_neg,-1.7844546066619302,-1
infinite im sorry cant emo_neg,-2.0579553607470693,-2
im sorry emo_neg,-1.5515282456117012,-1
turn notification past day emo_neg,-2.0219630706966116,-2
hi robyn really sorry one necklace emo_neg rachel x,-2.600867240491332,-2
ang cold emo_neg,-1.5070775557458609,-1
amazing set question bhai keep upemo_neg missing e ramzan u emo_neg,-2.8471161901606084,-2
yet emo_neg hopefully soon finger crossed coming clapham,-2.6724474828734337,-2
emo_neg need investigate,-1.4596295188347592,-1
one gift emo_neg feeling jealous,-2.0450318327266097,-2
friday night live sth au purchased digital pas still wait see delay emo_neg,-3.4478157695404748,-2
oh dear emo_neg xx,-1.807950761278719,-1
movie essentially cut beginning book plot emo_neg,-2.4855479833503007,-2
tonight got photoshoot emo_neg,-1.766755923721326,-1
austin mahone ever need emo_neg,-2.015442766207443,-2
shut emo_neg,-1.117606391946805,-1
oh emo_neg well would nt hurt visit doctor,-2.620933294185674,-2
andaming memorization emo_neg,-1.4939797476624552,-1
anyone emo_neg,-1.1410797833783606,-1
cotton candy favourite emo_neg time stock,-2.2482210189557232,-2
ca nt sleep emo_neg,-1.821830707910473,-1
