text,score 
ah good luck cat used let go house something play winter fast little bugger emo_neg,-3.73559210446271
gt emo_neg gt lt feeling silly chandauli majhwar railway station,-2.820709776536155
cant stand seeing tito titas cry emo_neg please pray cousin critical condition right emo_neg,-3.464446218108194
nt think would like answer question emo_neg,-2.4258077183292666
number emo_neg,-1.1248589694285935
steal narcos growing emo_neg,-1.7972554385007478
nightmare emo_neg,-1.132353519642096
ruin game notice many stop playing game many regens nt look realistic emo_neg shame,-3.171915006734049
people unfaved rted emo_neg,-1.7755120891654754
hope nt regular problem emo_neg please let u know travel time due,-3.1022146793550904
heavy duty benadryl lmao dat shit work forgot take earlier emo_neg,-3.1697829772897514
share emo_neg,-1.127665064183767
hate u offline emo_neg,-1.4762755200270026
followed thanks please followed emo_neg,-1.6682248881133392
looking forward night shift tonight emo_neg,-2.2831614997563143
nighter emo_neg,-1.117606391946805
dude arent u answering msg emo_neg,-2.051505592566211
yg new gg please emo_neg,-1.98545264902044
thanks hun shame one sxrew end came dissappeared alot swapping around bleeding place.emo_neg,-3.5810350365295625
ishal mi emo_neg,-1.4939797476624552
followed thanks please followed emo_neg,-1.6682248881133392
high school day emo_neg,-1.7933238450338447
yes babe missed u much emo_neg hate u,-2.2926696505501734
ant working emo_neg,-1.4919274322275347
sorry spam guy emo_neg,-1.776036998151854
thaanks jhezz omg stay awesome damn sneak emo_neg,-2.659275472757613
followed thanks please followed emo_neg,-1.6682248881133392
fandom bored emo_neg nt hurt zayniscomingbackonjuly26,-2.226424457935332
barely saturday standing though emo_neg,-2.0423621660938016
soft defence best defensive team emo_neg nrltigersroosters,-2.481633434377765
also unfair wo nt season want indiana back nt want new cast emo_neg,-3.1536171866900604
hibbs follow back nh gi emo_neg,-2.2327389039020353
sad emo_neg,-1.1895144757645912
new frank ocean album emo_posemo_pos,-2.2162829649855604
biblethump emo_neg,-1.1124152732025274
stress come emo_neg,-1.4894077389198874
followed thanks please followed emo_neg,-1.6682248881133392
emo_neg person sorry xx,-1.7994305923198692
rlyy wan na get septum pierced mum wo nt let emo_neg,-3.0726811682223274
good hot tan line ugly im going home tonight emo_neg,-2.9950278280146825
hiya tell amazon fire phone still available ca nt find web site emo_neg,-3.3918679671188094
stressed emo_neg,-1.1215854085596515
much brother emo_neg,-1.496803321411529
followed thanks please followed emo_neg,-1.6682248881133392
sorry saying leg black venomous way emo_neg,-2.462947305835423
oh great sharing carriage group middle aged woman pink furtrimmed stetson started drinking already gt emo_neg,-3.8563215539916147
due date fix error friend ca nt still play emo_neg,-2.956557440350023
hay emo_neg,-1.132353519642096
dont know emo_neg,-1.5337622249233474
emo_neg okay,-1.1528849007032917
baby angel dy emo_neg,-1.7808363140826238
xue nt made sing song long always give midori work emo_neg,-3.1154829068399077
hi please help getting back disabled account really really need back emo_neg,-2.9305241055258064
ang sakit inside emo_neg,-1.7974109548046928
already emo_neg,-1.1621431235363473
followed thanks please followed emo_neg,-1.6682248881133392
emo_neg disgust piece shit amazing mother mateo amp brooklyn nt deserve,-3.1148541793022826
guy buy u water u ca nt drink u nt watch cup like hawk transferred bartender u emo_neg,-3.4197230594491805
emo_neg teenchoice choiceinternationalartist superjunior,-1.8062071446435344
working home normally mean surfing case emo_neg,-2.46663657055715
emo_neg feel better bby,-1.7940548453122913
ok better stay otherwise miss much emo_neg,-2.459362663451431
shocking ca nt people live amp let live sometimes despair world emo_neg hope ok,-3.3086648551525246
followed thanks please followed emo_neg,-1.6682248881133392
bc still hoping emo_neg,-1.8049250081702195
hell insta working emo_neg,-1.7893146271924758
notice emo_neg,-1.1425116074957171
miss chris voice emo_neg,-1.7674628541080954
hi may request promo code pls tried using iwantin got rejected emo_neg,-3.3146848519195675
emo_neg pls nt think good enough let missing chance fault,-2.9747072761416575
omfg harry pls bae emo_neg nt ignore,-2.435386449142404
followed thanks please followed emo_neg,-1.6682248881133392
goodluck pocket moving next week emo_neg,-2.2610449578164618
month since saw emo_neg,-1.8169599944807489
really sorry received wrong order emo_neg would like sort straight away email help,-3.444643132650387
photo benedictervention happens content season emo_neg think,-2.4750605596919133
followed thanks please followed emo_neg,-1.6682248881133392
feel like movie popcorn today cinema one go emo_neg,-2.7972100161752484
sleeping alone terrible emo_neg,-1.8081444267561013
hey take care emo_pos,-1.9945569952342113
joyce calm emo_neg,-1.4953476863508202
oops meant tiny chat day oops emo_neg,-2.094444738323956
spotify finally figured u wo nt let listen anymore emo_neg,-2.7987182429972113
go emo_neg,-1.194335574638344
emo_neg ca nt parent na plan nt usually work huhu could try make paalam,-3.431206497413365
mean emo_neg sazballs,-1.4777990201737063
cuting pant incident emo_neg,-1.7972554385007478
school start pretty soon emo_neg,-2.0686137827514126
many thing happening tomorrow aahh emo_neg wan na goo,-2.818027575625721
stomach already growling emo_neg,-1.7855290893920435
shaved hair feel like got ta shave beard bit emo_neg noope,-3.1217274801170394
omg happy late birthday sorry missed emo_neg love though hope lot fun,-3.3383354848969606
followed thanks please followed emo_neg,-1.6682248881133392
ding ding ding hundred point u emo_neg,-1.511714539646281
hi meg sent email verity performance cancelled weekend emo_neg rupert,-3.0223363871819626
amin emo_neg,-1.1124152732025274
weekend work studying emo_neg,-1.7724855847085617
retweet pleaase emo_neg,-1.4955275580296117
woaah chris brown emo_neg,-1.798162117101564
sorry solvo dont mean emo_neg,-2.0184818333632872
gon na good father emo_neg,-2.0198552649841455
emo_neg would really would,-1.4075495298978908
way missed emo_neg,-1.520935530797559
still finishing work dad emo_neg,-2.0209948079811353
need twin emo_neg,-1.4596295188347592
baby emo_neg,-1.1621431235363473
want new stuff emo_neg used love friday xur month excitement emo_neg,-3.0257291920293183
followed thanks please followed emo_neg,-1.6682248881133392
step lego barefooted emo_neg,-1.797548512632563
time twelvyy got rude emo_neg,-2.0056996474692896
need sleep cuz another meeting work morning emo_neg,-2.658174651320853
hope pray good hand far able see ca nt call emo_neg,-3.139694001043034
hello emo_neg,-1.1343718918532968
good news boaz myhill front takeover news emo_neg wba,-2.6060952998795415
anyone pic taeyeon derp channel snsd hahahaha pd nt zoom emo_neg lmao sunny besst,-3.575697898153528
blood plague pit emo_neg,-1.797548512632563
ok rich kid give emo_neg,-2.04711831391107
followed thanks please followed emo_neg,-1.6682248881133392
ignore video game post emo_neg,-2.0661189044794304
yes scary sight seeing frail people car lottery riding near people always hold breath emo_neg,-3.5857692728010027
okay emo_neg,-1.1528849007032917
twurkin razzist block report u writes tumblr post u emo_neg,-2.684348857845304
might emo_neg,-1.1379530600628665
kik guy shek609 kik kikgirl hot likeforlike horny goodmusic mugshot emo_neg,-2.9717425276705645
want attend ur birthday plss emo_neg,-2.2389559329520714
taissa farmiga emma robert nt season ahs emo_neg,-2.617022251198017
sorry emo_neg,-1.1953888036761244
gutted ca nt get liverpool tonight see final tour night gutted nt word emo_neg,-3.1549084350271492
always hair getting long emo_neg,-2.074768154149809
followed thanks please followed emo_neg,-1.6682248881133392
fever emo_neg,-1.1301360051737124
yeah bc end run back place hahaha didnt saw laughing tho bc low quality emo_neg,-3.552741884779345
hi danielle oh emo_neg latest software installed tried back restore,-2.981585292197569
momo emo_neg,-1.1124152732025274
unfollow emo_neg,-1.1248589694285935
like pharma sugar almost immovable emo_neg,-2.2411485820414185
got7 outfit music bank messy emo_neg colour could better,-2.8481354924355053
thank anshe emo_neg idk ca nt bring get mind thank,-2.6559600314411025
followed thanks please followed emo_neg,-1.6682248881133392
watching guy total f1 car make sademo_neg watching billion rand get fucked emo_neg,-3.218747690887936
im bein serious sad lol go tla tweng ive got shit gene emo_neg,-3.406776751942475
shut fuck up.come right gt emo_neg,-2.460990589888156
emo_neg,-1.0
sandrabland may soul rest peace thought prayer family emo_neg,-2.8594349908293344
followed thanks please followed emo_neg,-1.6682248881133392
ca nt believe got home find brother jail amp getting sent county tomorrow like wtf nt fair emo_neg,-3.965270470910849
please love emo_neg,-1.5595059553836776
better change back omg emo_neg,-2.071614566011223
ahh change sound cooler emo_neg lmao yes minhyuks,-2.6698603082574865
cause want nail emo_neg,-1.762827440280792
man told buy gold way tell sell emo_neg,-2.6773546812406015
tired si wait yu na hz emo_neg,-2.4423173924660726
lucky emo_neg,-1.1362291530473738
though emo_neg,-1.1663193026836343
cry something nose red emo_neg,-2.055833510437714
usually happens emo_neg,-1.5024643772042574
omg selena tweet busy emo_neg,-2.0491727320828117
saturday class emo_neg fuck,-1.8113776527459047
love much swear emta hatigii b2aa emo_neg,-2.425530157790258
wan na go see paper town emo_neg,-2.4743588312144498
enjoy treat young emo_neg,-1.803733674024887
yayy hope knocked anesthesia sad miss emo_neg,-2.4109047664069845
anybody around plain see giant hard miss please let know important emo_neg,-3.2603977671198487
like put one side tell staff still like slotted make look untouched emo_neg,-3.2755764040308053
want apink win emo_neg,-1.771006896954807
brienne meeting lsh im emo_neg,-2.020140457632064
emo_neg w one talk bye,-1.7935294815556948
always gunna former leeds manager emo_neg,-2.265958339341674
darn emo_neg,-1.1124152732025274
didnt u emo_neg,-1.1464008493768383
im thinking tbh emo_neg,-1.7974380746701923
may allah save u pakistan juudiciary emo_neg,-2.28036883244762
sad leaving tim horton better dunkin emo_neg,-2.4558346282149333
vidcon emo_neg,-1.117606391946805
emo_neg well let know day work feel like socialising make time,-3.142617934473149
wish cara delevingne face emo_neg,-2.025846852790956
biggest fear getting drug laced something flipping fuck emo_neg,-2.8394813122294913
easier said done emo_neg,-1.800887641537288
yes far nightmare sort emo_neg light end tunnel fank dog xx,-3.1812491697352265
omg wtf people apb got schedule already wish u emo_neg,-2.8366713158933194
phone fell hand woke emo_neg,-2.0660556563566255
love u emo_neg,-1.1967623394691758
takfaham emo_neg,-1.1124152732025274
look nothing bored emo_neg,-1.8155193017710012
bird shit emo_neg,-1.4933492290834294
emo_neg want get least little bit older stuff xd,-2.830741829011691
uff sr dard emo_neg drinking green tea,-2.4933959984181753
aww katekyn emo_neg wish could get back,-2.4453574255966353
ehh dont think line support emo_neg,-2.266024182302192
yeahh emo_neg mean hacharatt,-1.7793121190044676
niall niwll niall niall emo_neg,-1.3130258685401883
new kit looking good poor.emo_neg,-2.2765531036073074
u love u emo_neg,-1.1967623394691758
aw emo_neg depends define success good music success say successful,-2.6594533085249754
emo_neg,-1.0
month tomorrow since luke followed emo_neg,-2.284350443736254
witnessed family trip goa emo_neg,-2.0501304986127207
nt know make linis kasi emo_neg sad im sweating kanina init pa huhu,-3.369035431206221
brother get pissed emo_neg,-1.7562920969681524
aww really miss rhd celebration emo_neg,-2.2061818533226334
week digital point decent physical album point emo_neg wae,-2.577875607366895
gon na miss subsidized lunch emo_neg,-2.2188059403938394
would never understand though bummer still wo nt able meet emo_posemo_posemo_pos,-3.2375186979708444
gutted anniversary show next year clash emo_neg,-2.4766729229721576
youngjae getting handsome im emo_neg,-2.0156278888896995
specific date whenever catch emo_neg,-2.0592564597293985
dude emo_neg dm swear wo nt add,-2.4477608479751147
tbh bestfriend breakup even worse relationship breakup emo_neg,-2.301943928171329
harumph soggy emo_neg hoping go weeding,-2.2449416257317374
moving next week emo_neg,-1.8034382921951502
raining today boo emo_neg,-1.7920089605101701
sorry google play music currently experiencing error please try minute emo_neg,-3.1384054481348724
im hurt selena best emo_neg,-2.036525602906803
thing miss ireland cheese emo_neg,-2.000501685012661
forgot bring kitkat green tea sakura flavour chokkie emo_neg,-2.8611708239913796
say unavailable emo_neg,-1.478840069350586
sorry emo_neg,-1.1953888036761244
going pick earlier richard forget went gay club emo_neg,-2.8489095452640387
actually typed laptop took forever tweet emo_neg,-2.4835648590029855
hurt bad emo_neg,-1.5295965710471875
miss much emo_neg,-1.5595764596264523
going sleep alone emo_neg,-1.804265415989264
huhu know emo_neg thanks satya xx,-2.248773388657355
aditya mommy miss u soo much emo_neg,-2.217582158258229
ur computer mine emo_neg,-1.8083144886479166
wan na go singapore emo_neg,-2.021321947163784
want emo_neg,-1.2067072842175617
take back pls emo_neg,-1.8192224759133677
vibrating noise woke keep hearing making sad cu im tired emo_neg,-3.139788915078988
sorry emo_neg,-1.1953888036761244
many people dying returning dhaka celebrating eid emo_neg guess traffic jam fact,-3.3253389026960063
haha aw emo_neg suck shall spirit keeping warm amp cheering,-2.9998542133444404
get free cornettos ca nt figure emo_neg x,-2.3682290086910673
nosebleed emo_neg,-1.1124152732025274
scary dream amp ca nt go back sleep emo_neg,-2.808982494717912
mad u think emo_pos,-1.7117153132573393
want game last nintendo bought wii emo_neg,-2.4449906062481745
think stop getting angry stupid shit emo_neg,-2.487186814204218
wew ramos ground emo_neg,-1.7972554385007478
love got7 outfit right gt emo_neg fun,-2.473012009033451
fan hair since nt emo_neg,-2.02282556695352
nt sleep enough emo_neg,-1.7743311450668338
hi sorry already shawn mendes sponsor emo_neg,-2.4433925157560665
cont line l online reply mention watching tl x sorry late reply emo_neg,-2.891652860275484
today horrible day emo_neg dark dinghy emo_neg,-2.2929085966896974
hi skye sorry hear emo_neg dm store please colleague please,-2.8183981688829416
cant see ur album emo_neg,-2.0644378478077043
evening emo_neg,-1.117606391946805
gagal total emo_neg teenchoice choiceinternationalartist superjunior,-2.290441683751469
miss kid emo_neg,-1.4962412503746159
someone txt emo_neg,-1.478840069350586
want play sims emo_neg,-1.7524423008084555
noot tired emo_neg,-1.479368508866337
aww emo_neg liked notch,-1.7838985673548207
thts depressing emo_neg,-1.4957740911937805
suck everyones knocked emo_neg,-1.7905144216713365
starving emo_neg,-1.1124152732025274
fuck day emo_neg,-1.5191636843702734
emo_neg,-1.0
mum woke help shopping awake tired emo_neg,-2.4911208186109888
busy emo_neg,-1.1475855346616195
emo_neg madrid playing pyjama today,-2.033213056443466
dat suks want old sleeping schedule back emo_neg,-2.637625755778159
ugh think getting sick emo_neg,-2.0783617475683305
ca nt able view pic da emo_neg wat pic,-2.4808656728992444
swifties outside u.s supposed vote emo_neg really really really want help win,-2.703257647554883
sorna emo_neg,-1.1124152732025274
texted dying lurgy jim emo_neg,-2.0531740561518976
love grey kit ca nt afford kit emo_neg,-2.1640880141053787
went see apparently used extra data emo_neg,-2.476109601672748
always wanted see two door cinema club live emo_neg,-2.8478997675603495
scaring emo_neg fenestoscope,-1.4939797476624552
ah shame shuffle queen like emo_neg,-2.2562915926344695
followed thanks please followed emo_neg,-1.6682248881133392
everything much easier back emo_neg,-2.024898214798016
surprised emo_neg,-1.117606391946805
hope bb get proper rest soon emo_neg,-2.459922763799145
etienne making sad emo_neg,-1.7668382041224404
sometimes wanted emo_neg,-1.5157932533044485
cry real coz bandana cute match dress.emo_neg,-2.6694193453450685
followed thanks please followed emo_neg,-1.6682248881133392
look many people still think woman sex bigger vagina sigh emo_neg,-3.150647454435089
emo_neg u didnt wish suriya anna,-2.0322513568877656
follow emo_neg,-1.1863059857311131
said man nt dangling bit emo_neg,-2.217496716801611
thinking mjhe aaj tak kisi ne dm ni kiya emo_neg,-3.0256617020709835
wrong emo_neg,-1.154772795028272
happened eyesight emo_neg,-1.4879798783746851
nt know start requirement emo_neg,-1.9779460060376985
leeds wan na see live emo_neg,-2.2791408487791207
followed thanks please followed emo_neg,-1.6682248881133392
emo_neg,-1.0
hi everyone good aftenoon feeling boore emo_pos,-2.589828889251354
got sleep medicine imma till pm tomorrow take emo_neg,-2.829234504663784
always wake around ca nt fall back asleep emo_neg,-2.8107587845482453
uu make hungry emo_neg haha enjoy,-2.2697423097713436
boyfriend emo_neg,-1.1215854085596515
emo_neg,-1.0
wish money fly see concert emo_neg,-2.274252290162117
freebiefriday finger crossed cut food shop co unexpected garage bill week emo_neg,-3.3324807394708014
know said michael jackson obviously little boy little brother listening jackson song emo_neg,-2.9829629388936625
followed thanks please followed emo_neg,-1.6682248881133392
nein emo_neg,-1.1215854085596515
gyu look really good denim emo_neg,-2.236535009134216
still outside looking fun going somebody please code emo_neg,-2.8097338812100725
followed thanks please followed emo_neg,-1.6682248881133392
ce say gws pleasee emo_neg,-2.037589703574047
good night emo_neg,-1.529963565106216
nice whilst lasted emo_neg aflblueshawks,-2.054124805533852
hi could find way contact apple shuffle nt work play one song emo_neg,-3.4282782158787057
wtf today emo_neg,-1.5090171837414978
welcome version twitter hell emo_neg,-2.060646525220497
ca nt stop watching grey anatomy emo_neg,-2.39656632674932
sorry sorry emo_neg,-1.1056875932322594
no1 online emo_neg,-1.492348335960378
look emo_neg,-1.1635886100510056
followed thanks please followed emo_neg,-1.6682248881133392
love morisette voice af emo_neg,-2.024832146360047
tf get photoshop flash nontrial version emo_neg,-2.4561987607865925
awful emo_neg sayhername sandrabland,-1.798273613294427
hey received lootcrate today box damaged damaged item inside emo_neg,-2.6957959198713692
hard pick one inca trail tough fair sandboarding fun lost iphone emo_neg,-3.3102253790230227
much emo_neg especially tv network cancel time emo_neg,-2.4859117927873204
ice cream available surprise leeds emo_neg,-2.286219839816699
cried derby county leeds united coffee mug unable share hate man u emo_neg,-3.3279468408316255
followed thanks please followed emo_neg,-1.6682248881133392
yeah true fucked one signature dish last night unfamiliar kitchen emo_neg,-3.1374389544678793
hate sure emo_neg,-1.5230111076934196
bad news nothing new wait coldest weekend load shedding emo_neg,-3.0126713604524378
year old cat first loss pet emo_neg,-2.484299853683829
thanks someone maybe look case fast totally fucked mad expensive emo_neg,-3.1782826657070395
thirdwheeling lovebird emo_neg,-1.4939797476624552
cry nth time today emo_neg kinda tired tho hay gon na life,-3.300253332015201
emo_neg dark horse better imo sorry sorry,-2.2693782432021705
dont cry baby talk emo_neg,-2.0811570778998614
emo_neg,-1.0
mean emo_neg,-1.1642903648403395
still lot tweet delete hand emo_neg,-2.2721907736801934
dude wo nt even go watch emo_neg,-2.462442691135598
feel like shirt familiar emo_neg,-1.9922366998798924
truth could anyone would still choose gt emo_neg,-2.652227279672654
emo_neg,-1.0
ahh last stage go emo_neg,-2.0520515430152635
account got hacked emo_neg,-1.791557928505413
realising never received copy sensiesha emo_neg,-2.2669835412356223
trying think returning spain leaving eldest behind already one cry emo_neg,-3.1488771344048234
miss netball emo_neg,-1.4330331821791935
omg u know haha keedz la gon na long time party emo_neg,-3.145970145914174
please okay tho soo soo hard get follow emo_neg,-2.459652320397311
miss taybigail emo_neg,-1.4330331821791935
followed thanks please followed emo_neg,-1.6682248881133392
feeling suck guy emo_neg,-1.822646128758362
nah jordan emo_neg tournament emo_neg im goin ps4,-2.5056921298403934
ca nt kink charger fucked emo_neg,-2.174679966065926
kept looking bag emo_neg,-1.7949081442369672
losing streak sad emo_pos,-1.9397662611249946
mine emo_neg,-1.1379530600628665
ready scorch srsky emo_neg much tdc,-2.244387091876724
need rest badly emo_neg,-1.7983248566056984
miss emo_neg,-1.214767210592236
cant believe amp finally egypt still wont able meet emo_neg gutted,-3.165534090239127
really sorry emo_neg,-1.5513458596405718
height insensitiveness ridiculous emo_neg,-1.7987666053268059
followed thanks please followed emo_neg,-1.6682248881133392
struggling like crazy get race fan mode head want heart cooperating emo_neg,-3.2626687908346663
never fix sleeping schedule school start emo_neg,-2.4917916617613938
hate see sad emo_neg x,-1.8328609159597655
come want ubericecream emo_neg,-1.7998502371541263
congrats yay nt invite emo_neg,-1.9727522797445673
nt even talk computer data conversion done gone wrong cry emo_neg,-3.1353307179717658
donna thurston collins saw today dog sitting quietly kennel emo_neg need,-3.14378366464099
school shit rn emo_neg,-1.8148630583669854
followed thanks please followed emo_neg,-1.6682248881133392
got half emo_neg,-1.4990684744549316
want pluckerss emo_neg,-1.4407467499729218
mean nt understand nothing emo_neg,-2.018103169587831
kik gion886 kik kikhorny teen talk nsfw kidschoiceawards2015 hotfmnoaidilforariana emo_neg,-2.8134104772151534
recorded ming pbr giving shoutout periscope ut letting upload emo_neg try get home,-3.443343939120844
miss lil shawty emo_neg,-1.746400886788994
ca nt tomorrow naw emo_neg eat share huhu,-2.612939798042568
sterling gon na good city emo_neg,-2.2396328332896704
kik abligaverins7 kik hornykik photooftheday kikchat likeforlike indiemusic sexygirlbypreciouslemmy emo_neg,-2.8158059772773067
apparently performance cut today gt emo_neg,-2.2693567004431356
hrryok fact harry still hold mom hand emo_posemo_pos,-2.7971163067407536
need massage emo_neg asap,-1.7745330634094112
want friend go concert emo_neg,-2.045027195462675
ca nt keep emo_neg,-1.7944014558486054
yup thought going sale wnt sale bought emo_neg,-2.3330618387698423
kinda ruined sound make brace hearing plane crash every time bueno emo_neg,-3.3090781304646733
checked receptionist surgery tell u check min may forgotten emo_neg,-2.8617894654407507
sick emo_neg,-1.1582475500071892
cheer ella emo_neg,-1.4953476863508202
feeling nose pool water go emo_neg,-2.2619106981915276
shopping like fry without ketchup tasteless emo_neg wsalelove,-2.6468930780713915
deantd emo_neg justgotkanekified,-1.4939797476624552
ah thanks babe notgonnabeactivefor2weeksdontmissittoomuch emo_neg,-2.0339395309694304
think going sort breakdown disney vlog taken emo_neg favourite one emo_neg,-3.021504427284034
give chill emo_neg,-1.5056860937519967
followed thanks please followed emo_neg,-1.6682248881133392
emo_neg swimming turtle,-1.49534768635082
know emo_neg,-1.1917946878030383
cnn running strapline movie theatre safe yes problem lie emo_neg guncontrol lafayette,-3.3307887288116564
hahaha support song alot ppl say good emo_neg infinite v ah,-3.023509282817812
got stung wasp im cry hard tweak keep getting bigger ive never stung one hope im allergic emo_neg,-3.617204098809105
wrong emo_neg powerpoint presentation expectation diner nono either,-2.6703117032055017
fun emo_neg try find somewhere nap lunch hour,-2.676224103095658
hinde emo_neg,-1.1124152732025274
worse emo_neg,-1.132353519642096
followed thanks please followed emo_neg,-1.6682248881133392
ticket da expire emo_neg,-1.7977765635535332
yes could link yt u using emo_neg,-2.2738980288432917
tierd emo_neg,-1.117606391946805
day day pa emo_neg company mean jk,-2.2638295175209406
oh friend year helping emo_neg,-2.051390289579725
miss circuit training secondary school day emo_neg,-2.4247837587338377
wan na sleep emo_neg,-1.836802168462719
join hug sorry hear sodders emo_neg,-2.250887379271671
thanks feedback thinking perhaps mobitel may better heck guess emo_neg,-3.0082943855297954
good emo_neg,-1.1828730158638563
know na emo_neg negotiate bride price advance payment,-2.633304901545279
colin ps4 dying emo_neg find playstation support without charged money call help much appreciated,-3.584862895079513
emo_neg nt b rude,-1.4378277159591606
followed thanks please followed emo_neg,-1.6682248881133392
long till internet go late paying bill exp waste killing emo_neg,-3.1668552994111634
unfortunately yes emo_neg,-1.5169196139775833
followed thanks please followed emo_neg,-1.6682248881133392
emo_neg like omg saw misspelt,-2.012008363663656
real life always get way emo_neg,-2.2937572868702794
nice emo_neg,-1.1451644108149615
emo_neg true,-1.1464008493768383
wan boyfriend emo_neg,-1.483034871204286
hyungwon beautiful emo_neg,-1.4935555110974295
totally slept alarm ca nt go gym emo_neg,-2.5783832173269055
emo_neg hope easy day work today,-2.2735832685052095
im hoping emo_neg,-1.5041182527216765
painful way die emo_neg,-1.793526071147074
followed thanks please followed emo_neg,-1.6682248881133392
trying get ice cream leeds keep cancelling emo_neg needicecreamnow ubericecream,-2.994416690498393
flight august na emo_neg,-1.7714862383078795
shake head repeatedly nuuh jace love mostest gt emo_neg,-2.8116360441684503
congratulation emo_neg,-1.117606391946805
followed thanks please followed emo_neg,-1.6682248881133392
ph vip next week na emo_neg,-2.236852866418612
aww oh nein emo_neg,-1.7851950363423597
babe emo_neg,-1.1464008493768383
something always happens around time day every year emo_neg,-2.850044396487081
urgh know emo_neg,-1.4546784007554672
wet holiday friday emo_neg console cafe sophie grigson amazing carrot cake,-3.187522738582391
sometimes hate heart want something gt emo_neg,-2.492555033144943
getting light outside emo_neg probably like hour sleep nt feel well rn painful sunburn ughh,-3.6710157172079225
wonder dropped phone last time damaged wifi cause ca nt enable anymore otter protection case emo_neg,-3.7999087611774005
argh feel sick wish nt come work emo_neg,-2.6130020218940238
followed thanks please followed emo_neg,-1.6682248881133392
dang emo_neg pon thought time finally come otl,-2.6346821069280275
sleepover jesse awesome go work morning emo_neg bebe come back,-2.9589712533032646
ca nt post message emo_neg,-1.9859040356326276
omg emo_neg fabina bae otp ik otp,-2.1312086975318962
love blue eye emo_neg,-1.7788649547384503
send sunshine raining much emo_neg,-2.0335143636172157
gardening part barrista job description poor plant emo_neg,-2.6729032613787163
poorly pup emo_neg,-1.4957740911937805
great marketing campaign shame driver busy emo_neg ubericecream,-2.6805744717724322
good trip wo nt need brolly emo_neg,-2.413025204717019
love emo_neg,-1.1967623394691758
sorry bt mere pas link nhi hai emo_neg,-2.6546290474606664
got hacked sorry emo_neg,-1.780408707784949
well apparently post graduate student still dey go serve emo_neg,-2.9737352120770373
gon na miss btob emo_neg,-2.0029494663166374
side world people emo_neg,-1.8044343062204442
di private gagal kepo emo_neg teenchoice choiceinternationalartist superjunior,-2.6879943281505847
bitin emo_neg,-1.1124152732025274
want pretzel emo_neg bb17 bblf,-2.0035730278735144
love much emo_neg,-1.5552179602441851
oh emo_neg lol xd,-1.7996074117268135
yes dear surely fuckin miss ya emo_neg,-2.4416439535700807
perf emo_neg,-1.117606391946805
nt get vanilla latte though emo_neg,-2.1676252900203767
hi skulker check thread pg279q coming anything soon sadly emo_neg,-3.0090625912388527
place closed emo_neg,-1.5088160556054913
oh gosh traffic emo_neg hungrryy,-2.031191067015107
someone sc emo_neg,-1.4939709677797492
want emo_neg,-1.2067072842175617
find iphone app icloud app ipod touch see location emo_neg,-2.745979127220595
ca nt go hallyu sunday emo_neg sad,-2.385000089012939
miss show emo_neg,-1.5028095319110473
buut want emo_neg,-1.4407467499729218
funny thing someone said telling life story emo_neg,-2.673729480374254
naw really scared gone think crazy gon na able sleep tonight emo_neg,-3.307121182343615
free ice cream big gay al today nt really want anyway emo_neg big,-3.1226783533467035
okie emo_neg,-1.1124152732025274
friday work til emo_neg champagne haha,-2.2626041842564097
harlo miss boyfriend much emo_neg,-1.979324319108885
torrentialrain today emo_neg,-1.4615044481234087
a9 would sad world woman emo_neg wsalelove,-2.46830132856037
lloyd r asshole clearly one anything n wait till tuesday emo_neg,-2.828089234223296
aww man miss dancing emo_neg,-2.020049190241071
wonderful news best luck x shame miss emo_neg,-2.4617216719007233
baby u tweet fan sleeping sad emo_neg,-2.2809140755623107
knoww runny nose nt letting sleep emo_neg,-2.406021271081818
sehun seems skinny day emo_neg,-2.0243564174606523
big mistake bring sweater morning emo_neg,-2.2815296827221623
yes youre right sad many intolerant scared xenophobes emo_neg,-2.8250723018365207
emo_neg,-1.0
everyone make mistake ok emo_neg,-2.0589024330560486
wtff emo_neg miss manchester mean bus driver,-2.4411164356078876
lonely sometimes call number get busy tone emo_neg,-2.6570085681896183
paid emo_neg,-1.127665064183767
oh wasnt lunch talk thought started emo_neg,-2.471700951814
might hard get final fantasy cause newer one pish comparison emo_neg get remastered ps4,-3.4530963045691516
keep changing fe14 icon dont know one pick gt emo_neg,-2.97220068421016
yeah appear working want free cornetto emo_neg strawberry one fake cornetto,-2.752916273497706
happened stopped talking emo_neg,-1.8046376865377005
emo_neg,-1.0
please bring back emo_neg,-1.7760653558110717
sorry emo_neg hope get better,-2.0760701042302285
thing regret loose emo_pos missing everyday life kapatidkongpogi,-2.785900271816118
friend steph mel longest time im actually sad havent met yet emo_neg want hug,-3.5505890657468986
carmen emo_neg,-1.1124152732025274
truck week ago emo_neg,-1.7911148109479738
unable login last hour response support team either support case bad day emo_neg,-3.1965370724439084
want wingstop emo_neg,-1.4407467499729218
lool emo_neg help,-1.494360386293665
want go holiday damn must day drag gt emo_neg,-2.8254854155862743
streaming hour view nt even budge stress emo_neg,-2.6092983322133936
never knew cousin share love emo_neg,-2.256442409780032
fuq ilhoon always ganteng emo_neg,-2.032724095373039
ca nt open door hard nt notice already started song love live failed emo_neg,-3.4655811036702477
wish going leeds festival need see simple plan emo_neg long,-2.982624375767208
hungry cant make food since brother sleeping living room gt emo_neg,-3.18018959422357
ice cream emo_neg getthescoop,-1.785340400816954
